tag,value,unit,recorded_at,source,external_id
hydraulic_pressure_bar,179.08,bar,2026-08-20T07:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-000
hydraulic_pressure_bar,183.19,bar,2026-08-20T08:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-001
hydraulic_pressure_bar,183.52,bar,2026-08-20T09:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-002
hydraulic_pressure_bar,179.18,bar,2026-08-20T10:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-003
hydraulic_pressure_bar,182.05,bar,2026-08-20T11:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-004
hydraulic_pressure_bar,181.91,bar,2026-08-20T12:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-005
hydraulic_pressure_bar,184.15,bar,2026-08-20T13:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-006
hydraulic_pressure_bar,180.24,bar,2026-08-20T14:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-007
hydraulic_pressure_bar,184.34,bar,2026-08-20T15:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-008
hydraulic_pressure_bar,178.23,bar,2026-08-20T16:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-009
hydraulic_pressure_bar,181.33,bar,2026-08-20T17:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-010
hydraulic_pressure_bar,178.05,bar,2026-08-20T18:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-011
hydraulic_pressure_bar,184.36,bar,2026-08-20T19:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-012
hydraulic_pressure_bar,179.84,bar,2026-08-20T20:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-013
hydraulic_pressure_bar,181.73,bar,2026-08-20T21:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-014
hydraulic_pressure_bar,184.54,bar,2026-08-20T22:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-015
hydraulic_pressure_bar,180.46,bar,2026-08-20T23:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-016
hydraulic_pressure_bar,180.3,bar,2026-08-21T00:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-017
hydraulic_pressure_bar,178.61,bar,2026-08-21T01:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-018
hydraulic_pressure_bar,180.39,bar,2026-08-21T02:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-019
hydraulic_pressure_bar,182.72,bar,2026-08-21T03:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-020
hydraulic_pressure_bar,178.93,bar,2026-08-21T04:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-021
hydraulic_pressure_bar,177.01,bar,2026-08-21T05:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-022
hydraulic_pressure_bar,180.49,bar,2026-08-21T06:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-023
hydraulic_pressure_bar,182.53,bar,2026-08-21T07:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-024
hydraulic_pressure_bar,180.25,bar,2026-08-21T08:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-025
hydraulic_pressure_bar,177.43,bar,2026-08-21T09:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-026
hydraulic_pressure_bar,187.23,bar,2026-08-21T10:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-027
hydraulic_pressure_bar,180.89,bar,2026-08-21T11:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-028
hydraulic_pressure_bar,187.78,bar,2026-08-21T12:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-029
hydraulic_pressure_bar,181.43,bar,2026-08-21T13:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-030
hydraulic_pressure_bar,181.05,bar,2026-08-21T14:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-031
hydraulic_pressure_bar,180.97,bar,2026-08-21T15:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-032
hydraulic_pressure_bar,183.39,bar,2026-08-21T16:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-033
hydraulic_pressure_bar,182.32,bar,2026-08-21T17:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-034
hydraulic_pressure_bar,179.01,bar,2026-08-21T18:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-035
hydraulic_pressure_bar,182.62,bar,2026-08-21T19:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-036
hydraulic_pressure_bar,181.55,bar,2026-08-21T20:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-037
hydraulic_pressure_bar,179.49,bar,2026-08-21T21:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-038
hydraulic_pressure_bar,185.68,bar,2026-08-21T22:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-039
hydraulic_pressure_bar,182.51,bar,2026-08-21T23:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-040
hydraulic_pressure_bar,184.86,bar,2026-08-22T00:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-041
hydraulic_pressure_bar,180.64,bar,2026-08-22T01:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-042
hydraulic_pressure_bar,177.13,bar,2026-08-22T02:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-043
hydraulic_pressure_bar,181.11,bar,2026-08-22T03:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-044
hydraulic_pressure_bar,179.71,bar,2026-08-22T04:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-045
hydraulic_pressure_bar,182.24,bar,2026-08-22T05:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-046
hydraulic_pressure_bar,179.83,bar,2026-08-22T06:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-047
hydraulic_pressure_bar,184.57,bar,2026-08-22T07:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-048
hydraulic_pressure_bar,183.2,bar,2026-08-22T08:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-049
hydraulic_pressure_bar,184.19,bar,2026-08-22T09:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-050
hydraulic_pressure_bar,185.61,bar,2026-08-22T10:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-051
hydraulic_pressure_bar,181.02,bar,2026-08-22T11:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-052
hydraulic_pressure_bar,180.78,bar,2026-08-22T12:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-053
hydraulic_pressure_bar,176.93,bar,2026-08-22T13:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-054
hydraulic_pressure_bar,180.71,bar,2026-08-22T14:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-055
hydraulic_pressure_bar,180.28,bar,2026-08-22T15:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-056
hydraulic_pressure_bar,179.46,bar,2026-08-22T16:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-057
hydraulic_pressure_bar,177.72,bar,2026-08-22T17:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-058
hydraulic_pressure_bar,180.45,bar,2026-08-22T18:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-059
hydraulic_pressure_bar,179.04,bar,2026-08-22T19:00:00Z,plc_export,PRESS-01-hydraulic_pressure_bar-060
