tag,value,unit,recorded_at,source,external_id
bearing_temp_c,63.55,C,2026-08-20T11:00:00Z,plc_export,PUMP-01-bearing_temp_c-000
bearing_temp_c,62.73,C,2026-08-20T12:00:00Z,plc_export,PUMP-01-bearing_temp_c-001
bearing_temp_c,62.44,C,2026-08-20T13:00:00Z,plc_export,PUMP-01-bearing_temp_c-002
bearing_temp_c,62.99,C,2026-08-20T14:00:00Z,plc_export,PUMP-01-bearing_temp_c-003
bearing_temp_c,61.57,C,2026-08-20T15:00:00Z,plc_export,PUMP-01-bearing_temp_c-004
bearing_temp_c,62.21,C,2026-08-20T16:00:00Z,plc_export,PUMP-01-bearing_temp_c-005
bearing_temp_c,62.97,C,2026-08-20T17:00:00Z,plc_export,PUMP-01-bearing_temp_c-006
bearing_temp_c,62.03,C,2026-08-20T18:00:00Z,plc_export,PUMP-01-bearing_temp_c-007
bearing_temp_c,62.53,C,2026-08-20T19:00:00Z,plc_export,PUMP-01-bearing_temp_c-008
bearing_temp_c,61.91,C,2026-08-20T20:00:00Z,plc_export,PUMP-01-bearing_temp_c-009
bearing_temp_c,60.31,C,2026-08-20T21:00:00Z,plc_export,PUMP-01-bearing_temp_c-010
bearing_temp_c,64.43,C,2026-08-20T22:00:00Z,plc_export,PUMP-01-bearing_temp_c-011
bearing_temp_c,62.32,C,2026-08-20T23:00:00Z,plc_export,PUMP-01-bearing_temp_c-012
bearing_temp_c,64.01,C,2026-08-21T00:00:00Z,plc_export,PUMP-01-bearing_temp_c-013
bearing_temp_c,62.51,C,2026-08-21T01:00:00Z,plc_export,PUMP-01-bearing_temp_c-014
bearing_temp_c,62.77,C,2026-08-21T02:00:00Z,plc_export,PUMP-01-bearing_temp_c-015
bearing_temp_c,63.69,C,2026-08-21T03:00:00Z,plc_export,PUMP-01-bearing_temp_c-016
bearing_temp_c,61.64,C,2026-08-21T04:00:00Z,plc_export,PUMP-01-bearing_temp_c-017
bearing_temp_c,63.29,C,2026-08-21T05:00:00Z,plc_export,PUMP-01-bearing_temp_c-018
bearing_temp_c,61.84,C,2026-08-21T06:00:00Z,plc_export,PUMP-01-bearing_temp_c-019
bearing_temp_c,63.34,C,2026-08-21T07:00:00Z,plc_export,PUMP-01-bearing_temp_c-020
bearing_temp_c,63.0,C,2026-08-21T08:00:00Z,plc_export,PUMP-01-bearing_temp_c-021
bearing_temp_c,60.96,C,2026-08-21T09:00:00Z,plc_export,PUMP-01-bearing_temp_c-022
bearing_temp_c,62.01,C,2026-08-21T10:00:00Z,plc_export,PUMP-01-bearing_temp_c-023
bearing_temp_c,60.93,C,2026-08-21T11:00:00Z,plc_export,PUMP-01-bearing_temp_c-024
bearing_temp_c,62.19,C,2026-08-21T12:00:00Z,plc_export,PUMP-01-bearing_temp_c-025
bearing_temp_c,60.67,C,2026-08-21T13:00:00Z,plc_export,PUMP-01-bearing_temp_c-026
bearing_temp_c,59.43,C,2026-08-21T14:00:00Z,plc_export,PUMP-01-bearing_temp_c-027
bearing_temp_c,63.31,C,2026-08-21T15:00:00Z,plc_export,PUMP-01-bearing_temp_c-028
bearing_temp_c,61.13,C,2026-08-21T16:00:00Z,plc_export,PUMP-01-bearing_temp_c-029
bearing_temp_c,62.05,C,2026-08-21T17:00:00Z,plc_export,PUMP-01-bearing_temp_c-030
bearing_temp_c,61.75,C,2026-08-21T18:00:00Z,plc_export,PUMP-01-bearing_temp_c-031
bearing_temp_c,63.41,C,2026-08-21T19:00:00Z,plc_export,PUMP-01-bearing_temp_c-032
bearing_temp_c,61.38,C,2026-08-21T20:00:00Z,plc_export,PUMP-01-bearing_temp_c-033
bearing_temp_c,61.72,C,2026-08-21T21:00:00Z,plc_export,PUMP-01-bearing_temp_c-034
bearing_temp_c,64.31,C,2026-08-21T22:00:00Z,plc_export,PUMP-01-bearing_temp_c-035
bearing_temp_c,62.14,C,2026-08-21T23:00:00Z,plc_export,PUMP-01-bearing_temp_c-036
bearing_temp_c,60.31,C,2026-08-22T00:00:00Z,plc_export,PUMP-01-bearing_temp_c-037
bearing_temp_c,60.79,C,2026-08-22T01:00:00Z,plc_export,PUMP-01-bearing_temp_c-038
bearing_temp_c,63.48,C,2026-08-22T02:00:00Z,plc_export,PUMP-01-bearing_temp_c-039
bearing_temp_c,61.35,C,2026-08-22T03:00:00Z,plc_export,PUMP-01-bearing_temp_c-040
bearing_temp_c,62.95,C,2026-08-22T04:00:00Z,plc_export,PUMP-01-bearing_temp_c-041
bearing_temp_c,61.24,C,2026-08-22T05:00:00Z,plc_export,PUMP-01-bearing_temp_c-042
bearing_temp_c,62.22,C,2026-08-22T06:00:00Z,plc_export,PUMP-01-bearing_temp_c-043
bearing_temp_c,60.7,C,2026-08-22T07:00:00Z,plc_export,PUMP-01-bearing_temp_c-044
bearing_temp_c,61.74,C,2026-08-22T08:00:00Z,plc_export,PUMP-01-bearing_temp_c-045
bearing_temp_c,62.76,C,2026-08-22T09:00:00Z,plc_export,PUMP-01-bearing_temp_c-046
